,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,class
23,0.4,0.6,0.533333,0.466667,0.4,0.533333,0.4,0.4,0.466667,0.466667,0.466667,0.6,0.4,0.533333,0.266667,0.533333,H
24,0.2,0.4,0.266667,0.266667,0.133333,0.4,0.4,0.333333,0.333333,0.4,0.4,0.6,0.133333,0.533333,0.266667,0.533333,G
25,0.133333,0.2,0.2,0.266667,0.066667,0.0,0.066667,0.333333,0.4,0.0,0.0,0.4,0.0,0.533333,0.0,0.533333,L
26,0.066667,0.2,0.2,0.066667,0.066667,0.4,0.266667,0.066667,0.466667,0.533333,0.2,0.666667,0.0,0.466667,0.133333,0.6,L
27,0.533333,0.8,0.533333,0.4,0.266667,0.2,0.666667,0.266667,0.466667,0.8,0.733333,0.6,0.2,0.466667,0.2,0.266667,X
28,0.333333,0.6,0.466667,0.466667,0.666667,0.6,0.533333,0.266667,0.266667,0.4,0.533333,0.4,0.4,0.733333,0.533333,0.466667,B
29,0.4,0.6,0.6,0.466667,0.4,0.333333,0.4,0.2,0.333333,0.666667,0.6,0.6,0.533333,0.333333,0.133333,0.466667,M
30,0.266667,0.466667,0.4,0.333333,0.2,0.4,0.4,0.4,0.533333,0.4,0.333333,0.6,0.2,0.666667,0.266667,0.533333,G
31,0.266667,0.466667,0.333333,0.333333,0.2,0.466667,0.466667,0.533333,0.4,0.466667,0.4,0.533333,0.2,0.533333,0.2,0.533333,O
32,0.2,0.4,0.266667,0.266667,0.133333,0.266667,0.933333,0.533333,0.066667,0.733333,0.4,0.2,0.0,0.666667,0.266667,0.533333,P
33,0.2,0.266667,0.2,0.4,0.133333,0.2,0.533333,0.4,0.666667,0.466667,0.4,1.0,0.0,0.533333,0.466667,0.533333,E
34,0.333333,0.733333,0.533333,0.533333,0.266667,0.533333,0.533333,0.066667,0.533333,0.666667,0.333333,0.466667,0.2,0.533333,0.266667,0.533333,X
35,0.2,0.466667,0.266667,0.333333,0.266667,0.466667,0.466667,0.333333,0.533333,0.533333,0.533333,0.6,0.2,0.6,0.4,0.6,E
36,0.266667,0.4,0.466667,0.266667,0.2,0.6,0.466667,0.133333,0.533333,0.733333,0.2,0.466667,0.2,0.533333,0.266667,0.6,X
37,0.466667,0.6,0.4,0.333333,0.133333,0.533333,0.666667,0.266667,0.333333,0.533333,0.666667,0.333333,0.266667,0.8,0.2,0.533333,V
38,0.333333,0.6,0.4,0.466667,0.533333,0.466667,0.6,0.333333,0.2,0.466667,0.6,0.533333,0.4,0.533333,0.2,0.533333,W
39,0.533333,0.666667,0.533333,0.4,0.4,0.466667,0.466667,0.2,0.333333,0.533333,0.266667,0.533333,0.4,0.4,0.466667,0.466667,R
40,0.466667,0.733333,0.6,0.533333,0.533333,0.6,0.333333,0.4,0.266667,0.466667,0.533333,0.533333,0.2,0.6,0.533333,0.2,Y
41,0.133333,0.266667,0.266667,0.2,0.133333,0.4,0.666667,0.066667,0.466667,0.533333,0.733333,0.533333,0.066667,0.733333,0.133333,0.466667,Y
42,0.266667,0.333333,0.4,0.4,0.333333,0.533333,0.666667,0.266667,0.266667,0.466667,0.466667,0.6,0.2,0.466667,0.466667,0.333333,J
43,0.4,0.6,0.466667,0.733333,0.466667,0.533333,0.333333,0.466667,0.333333,0.6,0.4,0.6,0.2,0.533333,0.4,0.533333,Q
44,0.2,0.333333,0.333333,0.266667,0.266667,0.6,0.2,0.266667,0.2,0.533333,0.266667,0.6,0.2,0.4,0.266667,0.533333,Q
45,0.133333,0.4,0.2,0.266667,0.133333,0.4,0.466667,0.666667,0.533333,0.4,0.4,0.4,0.2,0.533333,0.2,0.533333,D
46,0.333333,0.666667,0.4,0.533333,0.333333,0.6,0.2,0.133333,0.4,0.6,0.133333,0.6,0.133333,0.333333,0.2,0.6,L
47,0.2,0.2,0.2,0.333333,0.133333,0.466667,0.466667,0.866667,0.133333,0.333333,0.4,0.533333,0.333333,0.533333,0.0,0.533333,N
48,0.133333,0.2,0.2,0.066667,0.066667,0.333333,0.6,0.266667,0.4,0.733333,0.6,0.733333,0.066667,0.6,0.133333,0.533333,C
49,0.4,0.6,0.266667,0.266667,0.133333,0.466667,0.466667,0.266667,0.466667,0.666667,0.4,0.666667,0.066667,0.6,0.466667,0.6,E
50,0.2,0.2,0.266667,0.066667,0.133333,0.533333,0.466667,0.333333,0.4,0.466667,0.4,0.533333,0.333333,0.533333,0.2,0.466667,H
51,0.133333,0.2,0.2,0.133333,0.133333,0.466667,0.466667,0.333333,0.466667,0.466667,0.4,0.533333,0.133333,0.533333,0.333333,0.666667,E
52,0.533333,0.8,0.533333,0.4,0.266667,0.6,0.533333,0.266667,0.333333,0.533333,0.266667,0.333333,0.4,0.6,0.333333,0.6,H
53,0.333333,0.666667,0.333333,0.333333,0.266667,0.6,0.4,0.333333,0.4,0.666667,0.4,0.466667,0.266667,0.533333,0.6,0.6,Q
54,0.2,0.533333,0.333333,0.466667,0.2,0.533333,0.466667,0.6,0.4,0.4,0.4,0.6,0.2,0.533333,0.333333,0.6,Q
55,0.266667,0.4,0.4,0.266667,0.333333,0.533333,0.333333,0.4,0.266667,0.4,0.466667,0.666667,0.266667,0.466667,0.333333,0.6,Q
56,0.133333,0.533333,0.2,0.4,0.066667,0.866667,0.2,0.533333,0.266667,0.866667,0.2,0.733333,0.066667,0.4,0.0,0.533333,J
57,0.266667,0.466667,0.333333,0.333333,0.133333,0.533333,0.6,0.066667,0.466667,0.933333,0.333333,0.4,0.0,0.533333,0.066667,0.533333,J
58,0.266667,0.333333,0.333333,0.266667,0.2,0.466667,0.466667,0.466667,0.466667,0.466667,0.4,0.333333,0.133333,0.533333,0.2,0.466667,D
59,0.133333,0.4,0.266667,0.266667,0.2,0.4,0.466667,0.333333,0.333333,0.4,0.333333,0.466667,0.2,0.466667,0.333333,0.533333,R
60,0.2,0.466667,0.333333,0.333333,0.2,0.8,0.133333,0.2,0.133333,0.666667,0.133333,0.6,0.133333,0.4,0.2,0.533333,A
61,0.2,0.333333,0.266667,0.266667,0.133333,0.466667,0.533333,0.333333,0.266667,0.466667,0.466667,0.466667,0.4,0.6,0.133333,0.333333,N
62,0.533333,0.933333,0.466667,0.533333,0.266667,0.333333,0.666667,0.4,0.2,0.8,0.333333,0.266667,0.266667,0.666667,0.266667,0.533333,P
63,0.4,0.8,0.333333,0.466667,0.266667,0.533333,0.333333,0.266667,0.2,0.6,0.6,0.733333,0.266667,0.6,0.533333,0.666667,C
64,0.4,0.666667,0.533333,0.533333,0.466667,0.533333,0.333333,0.466667,0.333333,0.466667,0.4,0.4,0.2,0.6,0.533333,0.6,P
65,0.133333,0.2,0.2,0.066667,0.066667,0.333333,0.6,0.2,0.2,0.666667,0.533333,0.533333,0.266667,0.533333,0.0,0.533333,N
66,0.2,0.266667,0.266667,0.2,0.133333,0.6,0.666667,0.2,0.133333,0.333333,0.6,0.466667,0.4,0.733333,0.0,0.533333,W
67,0.2,0.533333,0.333333,0.4,0.4,0.533333,0.466667,0.266667,0.066667,0.533333,0.466667,0.533333,0.333333,0.666667,0.266667,0.466667,V
68,0.4,0.6,0.6,0.533333,0.666667,0.533333,0.466667,0.333333,0.333333,0.466667,0.4,0.533333,0.533333,0.6,0.6,0.2,V
69,0.4,0.733333,0.533333,0.533333,0.6,0.333333,0.533333,0.2,0.266667,0.533333,0.533333,0.6,0.466667,0.6,0.333333,0.266667,N
70,0.533333,0.666667,0.533333,0.466667,0.266667,0.2,0.666667,0.2,0.466667,0.733333,0.8,0.4,0.066667,0.733333,0.2,0.333333,Y
71,0.266667,0.533333,0.333333,0.4,0.2,0.4,0.533333,0.266667,0.066667,0.466667,0.533333,0.533333,0.533333,0.6,0.0,0.533333,W
72,0.4,0.466667,0.533333,0.4,0.4,0.4,0.4,0.333333,0.4,0.533333,0.333333,0.533333,0.2,0.4,0.333333,0.4,O
73,0.266667,0.533333,0.333333,0.4,0.333333,0.466667,0.666667,0.533333,0.333333,0.533333,0.333333,0.4,0.2,0.4,0.466667,0.733333,H
74,0.266667,0.533333,0.333333,0.4,0.266667,0.466667,0.466667,0.6,0.266667,0.4,0.266667,0.4,0.2,0.466667,0.2,0.533333,N
75,0.266667,0.6,0.333333,0.4,0.133333,0.466667,0.4,1.0,0.066667,0.466667,0.466667,0.533333,0.2,0.533333,0.0,0.533333,H
76,0.466667,0.733333,0.533333,0.6,0.266667,0.2,0.6,0.4,0.466667,0.733333,0.733333,0.666667,0.2,0.6,0.133333,0.4,U
77,0.133333,0.466667,0.2,0.333333,0.066667,0.4,0.666667,0.0,0.2,0.466667,0.733333,0.533333,0.066667,0.733333,0.0,0.533333,Y
78,0.4,0.533333,0.466667,0.4,0.266667,0.4,0.6,0.266667,0.533333,0.733333,0.466667,0.4,0.133333,0.533333,0.333333,0.333333,S
79,0.333333,0.6,0.4,0.466667,0.333333,0.466667,0.466667,0.466667,0.333333,0.466667,0.4,0.466667,0.133333,0.533333,0.6,0.533333,S
80,0.133333,0.2,0.133333,0.133333,0.066667,0.466667,0.733333,0.133333,0.4,0.466667,0.666667,0.533333,0.066667,0.733333,0.066667,0.466667,T
81,0.466667,0.8,0.4,0.4,0.2,0.466667,0.533333,0.133333,0.466667,0.6,0.466667,0.533333,0.333333,0.533333,0.2,0.466667,K
82,0.2,0.533333,0.266667,0.4,0.266667,0.466667,0.533333,0.466667,0.4,0.466667,0.466667,0.333333,0.2,0.533333,0.2,0.466667,D
83,0.133333,0.066667,0.2,0.066667,0.066667,0.466667,0.533333,0.266667,0.0,0.466667,0.533333,0.533333,0.4,0.666667,0.0,0.533333,W
84,0.133333,0.6,0.2,0.466667,0.133333,0.533333,0.466667,0.0,0.466667,0.866667,0.4,0.6,0.0,0.533333,0.066667,0.533333,I
85,0.4,0.6,0.533333,0.466667,0.266667,0.4,0.8,0.4,0.4,0.866667,0.466667,0.2,0.133333,0.6,0.133333,0.333333,F
86,0.266667,0.466667,0.266667,0.333333,0.133333,0.466667,0.333333,0.866667,0.333333,0.466667,0.933333,0.466667,0.2,0.6,0.0,0.533333,U
87,0.333333,0.6,0.4,0.466667,0.466667,0.466667,0.4,0.4,0.266667,0.466667,0.466667,0.533333,0.333333,0.666667,0.6,0.8,F
88,0.2,0.466667,0.333333,0.333333,0.2,0.466667,0.533333,0.133333,0.6,0.733333,0.466667,0.466667,0.066667,0.533333,0.4,0.466667,Z
89,0.4,0.6,0.333333,0.266667,0.2,0.666667,0.4,0.333333,0.333333,0.666667,0.133333,0.533333,0.4,0.4,0.266667,0.6,R
90,0.333333,0.6,0.466667,0.466667,0.466667,0.533333,0.533333,0.2,0.4,0.666667,0.333333,0.4,0.2,0.466667,0.4,0.533333,B
91,0.333333,0.4,0.333333,0.266667,0.133333,0.333333,0.533333,0.4,0.533333,0.6,0.533333,0.533333,0.2,0.6,0.133333,0.333333,U
92,0.2,0.466667,0.266667,0.333333,0.133333,0.066667,0.733333,0.266667,0.266667,0.733333,0.733333,0.533333,0.0,0.533333,0.133333,0.466667,F
93,0.4,0.533333,0.6,0.4,0.4,0.733333,0.4,0.133333,0.333333,0.6,0.2,0.4,0.6,0.466667,0.133333,0.6,M
94,0.066667,0.066667,0.133333,0.066667,0.066667,0.466667,0.466667,0.8,0.066667,0.466667,0.4,0.533333,0.2,0.533333,0.0,0.533333,H
95,0.066667,0.0,0.066667,0.066667,0.066667,0.266667,0.466667,0.333333,0.533333,0.466667,0.4,0.866667,0.0,0.533333,0.4,0.666667,E
96,0.2,0.2,0.2,0.066667,0.066667,0.333333,0.533333,0.333333,0.466667,0.666667,0.6,0.533333,0.2,0.666667,0.133333,0.4,U
97,0.266667,0.533333,0.333333,0.4,0.2,0.333333,0.533333,0.066667,0.533333,0.666667,0.6,0.6,0.133333,0.6,0.2,0.4,X
98,0.333333,0.533333,0.466667,0.4,0.266667,0.533333,0.533333,0.266667,0.6,0.733333,0.2,0.533333,0.133333,0.4,0.266667,0.6,S
99,0.333333,0.733333,0.533333,0.533333,0.333333,0.4,0.466667,0.133333,0.466667,0.666667,0.466667,0.666667,0.266667,0.533333,0.266667,0.533333,K
100,0.466667,0.733333,0.666667,0.533333,0.4,0.4,0.733333,0.2,0.4,0.866667,0.4,0.2,0.0,0.666667,0.2,0.533333,P
101,0.4,0.733333,0.6,0.533333,0.733333,0.466667,0.466667,0.2,0.4,0.4,0.466667,0.733333,0.4,0.733333,0.6,0.466667,L
102,0.2,0.4,0.266667,0.266667,0.2,0.466667,0.8,0.266667,0.4,0.466667,0.733333,0.533333,0.133333,0.8,0.066667,0.466667,T
103,0.2,0.6,0.333333,0.466667,0.2,0.533333,0.6,0.266667,0.066667,0.4,0.8,0.533333,0.133333,0.666667,0.0,0.533333,V
104,0.333333,0.466667,0.4,0.333333,0.333333,0.533333,0.533333,0.533333,0.333333,0.4,0.466667,0.6,0.266667,0.533333,0.266667,0.333333,U
105,0.533333,0.933333,0.533333,0.533333,0.333333,0.533333,0.333333,0.133333,0.6,0.8,0.4,0.6,0.2,0.466667,0.4,0.466667,Z
106,0.333333,0.6,0.466667,0.4,0.466667,0.6,0.466667,0.333333,0.333333,0.4,0.466667,0.4,0.666667,0.466667,0.266667,0.4,M
107,0.533333,1.0,0.466667,0.533333,0.266667,0.533333,0.133333,0.2,0.133333,0.533333,0.333333,0.8,0.333333,0.266667,0.333333,0.333333,A
108,0.4,0.6,0.6,0.4,0.466667,0.6,0.4,0.066667,0.466667,0.666667,0.2,0.533333,0.2,0.466667,0.2,0.6,K
109,0.466667,0.6,0.466667,0.466667,0.333333,0.4,0.666667,0.066667,0.533333,0.733333,0.6,0.333333,0.133333,0.6,0.2,0.266667,T
110,0.266667,0.6,0.333333,0.466667,0.266667,0.466667,0.466667,0.8,0.066667,0.466667,0.6,0.533333,0.533333,0.4,0.0,0.533333,M
111,0.266667,0.6,0.333333,0.466667,0.4,0.466667,0.533333,0.6,0.4,0.466667,0.4,0.4,0.133333,0.533333,0.533333,0.666667,B
112,0.2,0.466667,0.333333,0.333333,0.4,0.466667,0.533333,0.4,0.266667,0.4,0.4,0.533333,0.333333,0.533333,0.466667,0.6,M
113,0.4,0.6,0.4,0.466667,0.266667,0.333333,0.533333,0.0,0.533333,0.533333,0.6,0.333333,0.133333,0.733333,0.266667,0.266667,Y
114,0.133333,0.533333,0.2,0.4,0.2,0.533333,0.533333,0.466667,0.4,0.466667,0.266667,0.4,0.133333,0.466667,0.533333,0.533333,S
115,0.133333,0.066667,0.133333,0.133333,0.066667,0.4,0.533333,0.466667,0.466667,0.533333,0.466667,0.8,0.066667,0.6,0.266667,0.666667,C
116,0.266667,0.6,0.4,0.4,0.533333,0.466667,0.466667,0.4,0.2,0.466667,0.4,0.466667,0.533333,0.466667,0.6,0.6,H
117,0.2,0.266667,0.333333,0.133333,0.133333,0.466667,0.466667,0.133333,0.533333,0.733333,0.466667,0.6,0.133333,0.533333,0.266667,0.533333,E
118,0.333333,0.6,0.466667,0.4,0.266667,0.266667,0.666667,0.2,0.266667,0.6,0.666667,0.6,0.333333,0.533333,0.066667,0.533333,N
119,0.4,0.666667,0.333333,0.4,0.2,0.333333,0.6,0.4,0.2,0.666667,0.333333,0.4,0.333333,0.6,0.266667,0.466667,P
120,0.2,0.6,0.266667,0.466667,0.266667,0.6,0.4,0.066667,0.4,0.733333,0.266667,0.466667,0.0,0.4,0.066667,0.4,J
121,0.133333,0.133333,0.066667,0.266667,0.066667,0.466667,0.466667,0.066667,0.466667,0.466667,0.4,0.533333,0.0,0.533333,0.2,0.533333,I
122,0.466667,0.666667,0.6,0.533333,0.6,0.466667,0.466667,0.333333,0.333333,0.466667,0.4,0.466667,0.466667,0.4,0.6,0.866667,K
123,0.266667,0.666667,0.4,0.466667,0.266667,0.533333,0.4,0.533333,0.466667,0.266667,0.333333,0.2,0.2,0.533333,0.266667,0.533333,D
124,0.266667,0.466667,0.4,0.333333,0.466667,0.6,0.4,0.266667,0.266667,0.4,0.4,0.466667,0.466667,0.533333,0.4,0.466667,B
125,0.333333,0.666667,0.466667,0.533333,0.4,0.466667,0.6,0.533333,0.333333,0.533333,0.333333,0.4,0.2,0.466667,0.466667,0.666667,H
126,0.266667,0.466667,0.4,0.333333,0.266667,0.2,0.533333,0.2,0.466667,0.733333,0.733333,0.8,0.2,0.533333,0.2,0.333333,K
127,0.466667,0.666667,0.466667,0.533333,0.2,0.2,0.733333,0.266667,0.266667,0.666667,0.8,0.533333,0.2,0.666667,0.066667,0.533333,V
128,0.466667,0.733333,0.666667,0.533333,0.333333,0.4,0.733333,0.133333,0.466667,0.933333,0.466667,0.266667,0.066667,0.666667,0.133333,0.466667,F
129,0.266667,0.4,0.4,0.266667,0.2,0.733333,0.4,0.2,0.533333,0.733333,0.2,0.4,0.2,0.533333,0.2,0.6,D
130,0.066667,0.0,0.066667,0.066667,0.0,0.466667,0.466667,0.133333,0.666667,0.533333,0.4,0.533333,0.0,0.533333,0.4,0.533333,Z
131,0.2,0.333333,0.2,0.4,0.2,0.466667,0.533333,0.4,0.2,0.533333,0.533333,0.6,0.2,0.533333,0.333333,0.466667,Q
132,0.533333,0.933333,0.533333,0.533333,0.266667,0.6,0.266667,0.266667,0.266667,0.866667,0.333333,0.533333,0.2,0.666667,0.2,0.533333,S
133,0.4,0.666667,0.533333,0.466667,0.333333,0.533333,0.4,0.2,0.666667,0.8,0.266667,0.6,0.066667,0.466667,0.4,0.6,Z
134,0.066667,0.2,0.2,0.133333,0.066667,0.466667,0.533333,0.066667,0.6,0.733333,0.466667,0.466667,0.066667,0.533333,0.333333,0.466667,Z
135,0.2,0.333333,0.333333,0.466667,0.133333,0.466667,0.466667,0.2,0.066667,0.4,0.0,0.533333,0.2,0.466667,0.066667,0.533333,A
136,0.2,0.333333,0.266667,0.333333,0.2,0.533333,0.466667,0.266667,0.333333,0.466667,0.4,0.533333,0.2,0.533333,0.466667,0.666667,L
137,0.333333,0.4,0.4,0.533333,0.333333,0.533333,0.466667,0.4,0.2,0.466667,0.466667,0.8,0.2,0.533333,0.4,0.533333,Q
138,0.266667,0.466667,0.2,0.666667,0.2,0.6,0.466667,0.2,0.2,0.733333,0.266667,0.333333,0.2,0.533333,0.4,0.6,J
139,0.333333,0.666667,0.4,0.533333,0.333333,0.466667,0.533333,0.6,0.4,0.533333,0.533333,0.4,0.266667,0.533333,0.333333,0.666667,O
140,0.2,0.4,0.266667,0.266667,0.133333,0.333333,0.266667,0.2,0.533333,0.2,0.133333,0.4,0.066667,0.4,0.133333,0.333333,L
141,0.266667,0.333333,0.333333,0.266667,0.133333,0.266667,0.8,0.266667,0.266667,0.733333,0.733333,0.4,0.133333,0.666667,0.066667,0.533333,V
142,0.333333,0.533333,0.4,0.4,0.2,0.4,0.4,0.266667,0.333333,0.933333,0.533333,0.8,0.066667,0.4,0.066667,0.466667,J
143,0.466667,0.666667,0.666667,0.533333,0.333333,0.466667,0.533333,0.2,0.333333,0.666667,0.4,0.466667,0.466667,0.533333,0.066667,0.533333,N
144,0.2,0.333333,0.333333,0.466667,0.266667,0.666667,0.733333,0.2,0.133333,0.466667,0.533333,0.533333,0.2,0.666667,0.466667,0.6,H
145,0.266667,0.4,0.333333,0.6,0.6,0.533333,0.466667,0.333333,0.0,0.466667,0.4,0.466667,0.4,0.666667,0.4,0.6,P
146,0.266667,0.533333,0.333333,0.4,0.2,0.333333,0.666667,0.266667,0.4,0.733333,0.666667,0.333333,0.133333,0.666667,0.2,0.333333,F
147,0.2,0.266667,0.4,0.2,0.133333,0.466667,0.466667,0.066667,0.6,0.666667,0.4,0.533333,0.133333,0.533333,0.2,0.466667,X
148,0.333333,0.733333,0.4,0.6,0.266667,0.333333,0.533333,0.733333,0.6,0.533333,0.466667,0.333333,0.2,0.533333,0.266667,0.533333,D
149,0.466667,0.666667,0.4,0.333333,0.266667,0.666667,0.466667,0.266667,0.266667,0.8,0.266667,0.333333,0.266667,0.733333,0.333333,0.6,P
150,0.333333,0.6,0.4,0.466667,0.4,0.4,0.6,0.266667,0.4,0.6,0.6,0.4,0.333333,0.6,0.2,0.4,F
151,0.266667,0.666667,0.4,0.533333,0.133333,0.6,0.733333,0.0,0.266667,0.4,0.733333,0.533333,0.0,0.666667,0.0,0.533333,Y
152,0.4,0.6,0.533333,0.466667,0.333333,0.4,0.733333,0.466667,0.2,0.733333,0.333333,0.2,0.133333,0.666667,0.266667,0.533333,P
153,0.266667,0.533333,0.333333,0.4,0.2,0.466667,0.333333,0.4,0.6,0.333333,0.4,0.666667,0.0,0.6,0.6,0.533333,S
154,0.2,0.466667,0.266667,0.333333,0.133333,0.333333,0.533333,0.4,0.466667,0.4,0.533333,0.866667,0.066667,0.533333,0.266667,0.666667,C
155,0.133333,0.266667,0.266667,0.2,0.2,0.466667,0.533333,0.266667,0.266667,0.6,0.333333,0.533333,0.133333,0.4,0.2,0.666667,R
156,0.2,0.533333,0.333333,0.4,0.4,0.533333,0.466667,0.266667,0.266667,0.4,0.466667,0.533333,0.466667,0.6,0.333333,0.4,U
157,0.066667,0.0,0.133333,0.066667,0.0,0.533333,0.6,0.266667,0.133333,0.466667,0.8,0.533333,0.133333,0.666667,0.0,0.533333,V
158,0.2,0.466667,0.266667,0.333333,0.333333,0.466667,0.466667,0.266667,0.4,0.4,0.4,0.4,0.133333,0.533333,0.333333,0.666667,B
159,0.266667,0.666667,0.333333,0.533333,0.2,0.533333,0.866667,0.0,0.333333,0.466667,0.666667,0.533333,0.0,0.533333,0.0,0.533333,T
160,0.533333,0.8,0.533333,0.4,0.266667,0.6,0.266667,0.266667,0.4,0.8,0.2,0.533333,0.333333,0.4,0.333333,0.666667,D
161,0.333333,0.533333,0.466667,0.4,0.266667,0.466667,0.333333,0.533333,0.266667,0.4,0.266667,0.466667,0.2,0.6,0.266667,0.6,O
162,0.133333,0.266667,0.266667,0.133333,0.133333,0.6,0.4,0.266667,0.4,0.733333,0.266667,0.4,0.133333,0.533333,0.2,0.533333,D
163,0.466667,0.666667,0.466667,0.466667,0.333333,0.333333,0.466667,0.466667,0.4,0.6,0.533333,0.666667,0.133333,0.6,0.333333,0.6,G
164,0.133333,0.066667,0.133333,0.133333,0.066667,0.4,0.466667,0.533333,0.466667,0.4,0.4,0.4,0.133333,0.533333,0.2,0.533333,D
165,0.466667,0.666667,0.6,0.533333,0.666667,0.6,0.333333,0.333333,0.266667,0.6,0.4,0.6,0.4,0.6,0.8,0.733333,S
166,0.266667,0.533333,0.4,0.4,0.533333,0.6,0.4,0.133333,0.133333,0.533333,0.266667,0.533333,0.466667,0.466667,0.133333,0.333333,M
167,0.4,0.466667,0.533333,0.4,0.4,0.333333,0.466667,0.4,0.466667,0.466667,0.266667,0.466667,0.2,0.4,0.333333,0.4,D
168,0.2,0.4,0.266667,0.266667,0.266667,0.4,0.466667,0.2,0.466667,0.4,0.4,0.6,0.2,0.533333,0.4,0.666667,K
169,0.4,0.6,0.6,0.466667,0.333333,0.533333,0.333333,0.466667,0.466667,0.533333,0.4,0.466667,0.133333,0.4,0.266667,0.4,J
170,0.4,0.6,0.533333,0.533333,0.533333,0.533333,0.466667,0.2,0.333333,0.466667,0.533333,0.533333,0.4,0.533333,0.266667,0.333333,A
171,0.333333,0.8,0.333333,0.4,0.266667,0.533333,0.466667,0.2,0.4,0.666667,0.333333,0.466667,0.333333,0.533333,0.466667,0.4,D
172,0.266667,0.533333,0.4,0.4,0.266667,0.533333,0.533333,0.533333,0.4,0.466667,0.4,0.533333,0.266667,0.466667,0.266667,0.533333,C
173,0.266667,0.6,0.4,0.4,0.266667,0.6,0.533333,0.066667,0.4,0.866667,0.333333,0.333333,0.066667,0.666667,0.133333,0.6,F
174,0.333333,0.666667,0.466667,0.533333,0.333333,0.533333,0.2,0.2,0.066667,0.466667,0.066667,0.533333,0.333333,0.6,0.333333,0.533333,A
175,0.133333,0.2,0.2,0.133333,0.133333,0.466667,0.6,0.333333,0.266667,0.466667,0.4,0.466667,0.333333,0.6,0.133333,0.466667,N
176,0.4,0.666667,0.333333,0.4,0.2,0.4,0.4,0.266667,0.266667,0.4,0.466667,0.533333,0.333333,0.333333,0.133333,0.533333,U
